[2017/03/06 10:58:07:155]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:07:155]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:07:185]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:07:185]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:07:485]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:07:485]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:07:502]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:07:503]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:07:803]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:07:803]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:07:814]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:07:814]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:08:115]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:08:116]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:08:121]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:08:121]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:08:421]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:08:421]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:08:432]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:08:432]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:08:732]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:08:732]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:08:744]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:08:744]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:09:044]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:09:044]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:09:086]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:09:086]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:09:386]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:09:386]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:09:392]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:09:392]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:09:692]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:09:692]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:09:708]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:09:708]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:10:008]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:10:008]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:023]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:024]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:10:324]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:10:324]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:338]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:339]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:10:639]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:10:640]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:650]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:650]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:10:950]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:10:950]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:956]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:10:956]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:11:256]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:11:256]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:11:262]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:11:262]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:11:562]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:11:562]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:11:572]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:11:572]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:11:872]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:11:872]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:11:880]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:11:880]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:12:180]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:12:180]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:12:188]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:12:188]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:12:488]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:12:488]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:12:493]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:12:493]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:12:793]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:12:793]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:12:805]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:12:805]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:13:106]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:13:106]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:13:116]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:13:116]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:13:417]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:13:417]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:13:427]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:13:427]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:13:727]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:13:727]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:13:736]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:13:736]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:14:036]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:14:036]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:046]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:046]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:14:346]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:14:346]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:351]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:352]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:14:652]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:14:652]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:660]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:660]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:14:960]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:14:960]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:991]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:14:991]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:15:292]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:15:292]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:15:305]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:15:305]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:15:605]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:15:605]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:15:617]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:15:617]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:15:917]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:15:917]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:15:923]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:15:923]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:16:223]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:16:223]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:16:261]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:16:262]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:16:574]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:16:574]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:16:637]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:16:638]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:16:938]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:16:938]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:16:950]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:16:950]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:17:250]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:17:250]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:17:378]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:17:378]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:17:678]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:17:678]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:17:782]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:17:782]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:18:082]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:18:082]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:18:151]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:18:151]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:18:451]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:18:451]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:18:456]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:18:456]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:18:756]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:18:756]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:18:823]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:18:823]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:19:134]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:19:134]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:19:229]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:19:229]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:19:529]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:19:529]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:19:598]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:19:598]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:19:899]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:19:899]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:19:913]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:19:913]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:20:216]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:20:217]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:20:223]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:20:223]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:20:537]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:20:537]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:20:547]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:20:547]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:20:847]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:20:847]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:20:859]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:20:859]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:21:159]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:21:159]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:21:168]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:21:168]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:21:469]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:21:469]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:21:480]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:21:480]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:21:780]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:21:780]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:21:791]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:21:791]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:22:091]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:22:091]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:22:106]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:22:106]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:22:406]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:22:406]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:22:419]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:22:420]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:22:720]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:22:720]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:22:730]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:22:730]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:23:030]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:23:031]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:043]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:043]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:23:343]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:23:343]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:355]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:355]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:23:655]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:23:655]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:675]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:675]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:23:975]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:23:975]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:983]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:23:983]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:24:293]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:24:293]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:24:301]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:24:301]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:24:601]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:24:602]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:24:609]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:24:609]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:24:909]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:24:909]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:24:924]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:24:924]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:25:225]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:25:225]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:25:240]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:25:240]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:25:540]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:25:540]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:25:554]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:25:555]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:25:855]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:25:855]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:25:869]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:25:870]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:26:170]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:26:170]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:26:186]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:26:186]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:26:486]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:26:486]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:26:493]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:26:493]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:26:793]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:26:793]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:26:805]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:26:806]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:27:106]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:27:106]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:27:115]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:27:115]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:27:415]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:27:415]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:27:426]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:27:427]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:27:727]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:27:727]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:27:739]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:27:739]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:28:039]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:28:039]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:28:088]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:28:088]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:28:388]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:28:388]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:28:395]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:28:395]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:28:695]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:28:695]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:28:712]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:28:712]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:29:012]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:29:012]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:29:036]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:29:036]|COPERNICUS|: Content type text/plain
[2017/03/06 10:58:29:336]|COPERNICUS|: Camera stream disconnected!
[2017/03/06 10:58:29:336]|COPERNICUS|: Connecting to http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:29:344]|COPERNICUS|: (ERROR) -> This is not an Mjpeg stream http://roborio-5431-frc:1181/stream/stream.mjpg
[2017/03/06 10:58:29:345]|COPERNICUS|: Content type text/plain
